"site","location","plot","time","year","Acer campestre","Achillea millefolium","Achillea pannonica","Achillea setacea","Aegopodium podagraria","Agrimonia eupatoria","Agrostis capillaris","Apera spica-venti","Arabidopsis thaliana","Arrhenatherum elatius","Bromus sterilis","Calamagrostis epigejos","Carduus acanthoides","Carlina vulgaris","Cirsium arvense","Convolvulus arvensis","Dactylis glomerata","Daucus carota","Dianthus carthusianorum","Echium vulgare","Elytrigia arenosa","Epilobium ciliatum","Epilobium tetragonum","Erigeron acris","Eryngium campestre","Erysimum crepidifolium","Falcaria vulgaris","Festuca laevigata","Festuca ovina","Festuca pratensis","Festuca rubra","Festuca rupicola","Galium aparine","Galium mollugo","Galium ochroleucum","Galium x pomeranicum","Helictotrichon pratense","Hieracium pilosella","Hieracium sabaudum","Hieracium umbellatum","Hypericum perforatum","Inula conyza","Koeleria macrantha","Lamium purpureum","Lathyrus tuberosus","Myosotis arvensis","Myosotis ramosissima","Myosotis stricta","Picris hieracioides","Poa angustifolia","Poa pratensis","Polygonum aviculare","Prunus mahaleb","Rosa canina","Rosa rubiginosa","Rumex thyrsiflorus","Securigera varia","Senecio jacobaea","Senecio vernalis","Sisymbrium loeselii","Tanacetum vulgare","Torilis japonica","Tragopogon pratensis","Trifolium arvense","Trifolium campestre","Tripleurospermum perforatum","Trisetum flavescens","Urtica urens","Veronica arvensis","Vicia angustifolia","Vicia hirsuta","Vicia sativa","Vicia tetrasperma","Viola arvensis","Vulpia myuros"
"GR","10x10",166,6,2003,0,0.001,0,0,0,0,0.27,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0.018,0,0,0,0,0,0,0,0,0,0,0.112,0,0,0.001,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.112,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0
"GR","10x10",167,6,2003,0,0,0,0,0,0.001,0.1,0,0,0.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.016,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",168,6,2003,0,0,0,0,0,0,0.147,0,0,0.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",169,6,2003,0,0,0,0,0,0,0.758,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0.022,0.022,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",170,6,2003,0,0,0,0,0,0,0.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0.129,0,0.021,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",171,6,2003,0,0,0,0,0,0,0.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0.023,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,0,0,0,0,0,0,0,0,0.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",172,6,2003,0,0,0,0,0,0,0.302,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",173,6,2003,0,0,0,0,0,0,0.125,0,0,0.707,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",174,6,2003,0,0,0,0,0,0.025,0.373,0,0,0.373,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0,0,0,0,0,0,0,0,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",175,6,2003,0,0,0,0,0,0,0.392,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",176,6,2003,0,0,0,0,0,0,0.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,0.025,0.025,0,0,0.001,0,0,0.025,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",177,6,2003,0,0.001,0,0,0,0,0.726,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0,0.18,0,0.001,0.029,0,0,0.029,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",178,6,2003,0,0,0,0,0,0,0.136,0,0,0.547,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0.136,0,0.001,0.022,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",179,6,2003,0,0,0,0,0,0.001,0.025,0,0,0.633,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.025,0,0,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",155,7,2004,0,0.028,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.028,0,0.001,0,0.171,0,0,0.028,0.028,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.688,0,0,0,0
"GR","10x10",156,7,2004,0,0,0,0,0,0,0.023,0,0.001,0.023,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0.023,0,0.023,0,0.023,0,0,0.346,0.143,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.346,0,0,0.001,0
"GR","10x10",157,7,2004,0,0,0,0,0,0.001,0.127,0,0,0.514,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0.127,0,0.021,0,0,0,0,0.021,0.001,0,0,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0
"GR","10x10",158,7,2004,0,0,0,0,0,0.022,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0.022,0,0,0,0,0,0,0.022,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0
"GR","10x10",159,7,2004,0,0,0,0,0,0,0.001,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0.023,0,0.001,0,0,0.023,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0
"GR","10x10",160,7,2004,0,0.02,0,0,0,0,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.304,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.507,0,0,0,0
"GR","10x10",161,7,2004,0,0.001,0,0,0,0,0.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0.001,0,0,0.021,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.128,0,0,0,0
"GR","10x10",162,7,2004,0,0.001,0,0,0,0.001,0.275,0,0,0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0.001,0,0.018,0,0,0.018,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.113,0,0,0.001,0
"GR","10x10",163,7,2004,0,0,0,0,0,0,0.001,0,0,0.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0.023,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0
"GR","10x10",164,7,2004,0,0,0,0,0,0,0.143,0,0,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0.001,0,0,0,0,0.143,0,0,0,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,0
"GR","10x10",165,7,2004,0,0,0,0,0,0,0.29,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.12,0,0,0,0.001,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.29,0,0,0,0
"GR","10x10",166,7,2004,0,0,0,0,0,0,0.238,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0.016,0,0,0,0,0.098,0,0,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0.238,0,0,0,0
"GR","10x10",167,7,2004,0,0,0,0,0,0.024,0.024,0,0,0.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0.001,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0.146,0,0,0,0
"GR","10x10",168,7,2004,0,0,0,0,0,0,0.001,0,0,0.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0.001,0.147,0,0,0,0
"GR","10x10",169,7,2004,0,0,0,0,0,0,0.276,0,0,0.276,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.018,0,0,0,0.018,0,0,0.018,0,0,0,0.114,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0.276,0,0,0,0
"GR","10x10",170,7,2004,0,0.001,0,0,0,0,0.026,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0,0,0,0,0,0,0.026,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,0,0,0
"GR","10x10",171,7,2004,0,0.018,0,0,0,0.001,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.018,0,0,0,0,0.018,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0,0,0.001,0
"GR","10x10",172,7,2004,0,0,0,0,0,0,0.296,0,0,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,0.001,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0,0,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.001,0
"GR","10x10",173,7,2004,0,0,0,0,0,0,0.254,0,0,0.423,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0.017,0,0,0,0,0,0,0.017,0,0,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0
"GR","10x10",174,7,2004,0,0.001,0,0,0,0.018,0.018,0,0,0.458,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.114,0,0,0,0,0,0,0.001,0,0,0,0.275,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.114,0,0,0,0
"GR","10x10",175,7,2004,0,0,0,0,0,0,0.145,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.145,0.023,0,0,0,0,0.35,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0.145,0,0,0,0
"GR","10x10",176,7,2004,0,0,0,0,0,0,0.337,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0,0,0,0,0,0.001,0,0,0,0.022,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0.337,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0,0,0
"GR","10x10",177,7,2004,0,0,0,0.025,0,0,0.633,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.157,0,0,0,0.001,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0
"GR","10x10",178,7,2004,0,0,0,0,0,0,0.108,0,0,0.607,0,0,0,0,0,0,0.001,0,0,0,0.017,0,0,0,0.108,0,0.017,0,0,0,0,0.017,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0
"GR","10x10",179,7,2004,0,0,0,0,0,0.001,0.014,0,0,0.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0.213,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0.213,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0,0,0,0,0,0,0,0.088,0,0,0,0
"GR","10x10",155,8,2005,0,0.001,0,0.024,0,0,0.024,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0.832,0,0,0.024,0,0.024,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0
"GR","10x10",156,8,2005,0,0,0,0,0,0,0.145,0,0,0.145,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.145,0,0,0,0.023,0,0,0.35,0,0.145,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0
"GR","10x10",157,8,2005,0,0,0,0,0,0.001,0.247,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0.016,0,0.001,0,0,0.102,0,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",158,8,2005,0,0.022,0,0,0,0.022,0.323,0,0,0.323,0,0,0,0,0,0,0.001,0,0,0,0.134,0,0,0,0.134,0,0.022,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",159,8,2005,0,0,0,0,0,0.02,0,0,0,0.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0,0,0,0.02,0,0,0.02,0,0.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",160,8,2005,0,0.001,0,0,0,0,0.427,0,0,0.028,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0.028,0,0.001,0,0.028,0,0,0.427,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0
"GR","10x10",161,8,2005,0,0.018,0,0,0,0,0.443,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.11,0,0,0,0.018,0,0,0.11,0,0.018,0,0,0,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0
"GR","10x10",162,8,2005,0,0.001,0,0,0,0,0.372,0,0,0.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0.001,0,0.025,0,0,0.025,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",163,8,2005,0,0,0,0,0,0,0.128,0,0,0.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0.001,0,0.128,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",164,8,2005,0,0.018,0,0,0,0,0.109,0,0,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,0,0.018,0,0,0.264,0,0.109,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",165,8,2005,0,0.002,0,0.002,0,0,0.262,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0,0,0.042,0,0,0.042,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0
"GR","10x10",166,8,2005,0,0.018,0,0,0,0.001,0.266,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.018,0,0.001,0,0,0.018,0,0,0,0,0,0.266,0,0,0.001,0,0,0,0,0,0,0,0,0.266,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0
"GR","10x10",167,8,2005,0,0,0,0,0,0.021,0.13,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0.001,0,0,0,0,0.021,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",168,8,2005,0,0,0,0,0,0,0.025,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",169,8,2005,0,0,0,0,0,0,0.633,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",170,8,2005,0,0,0,0.001,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,0,0.001,0,0,0.028,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0
"GR","10x10",171,8,2005,0,0.025,0,0,0,0.001,0.633,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0.001,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",172,8,2005,0,0,0,0,0,0,0.536,0,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0.021,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",173,8,2005,0,0,0,0,0,0,0.133,0,0,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,0,0,0,0.021,0,0.133,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",174,8,2005,0,0,0,0,0,0,0.109,0,0,0.618,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.018,0,0,0,0.018,0,0,0,0,0.109,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",175,8,2005,0,0,0,0,0,0,0.291,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.019,0,0.019,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0
"GR","10x10",176,8,2005,0,0,0,0,0,0,0.617,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0,0.001,0,0.001,0,0,0.025,0,0.025,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",177,8,2005,0,0.021,0,0,0,0,0.534,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0.001,0,0.021,0,0,0.132,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
"GR","10x10",178,8,2005,0,0,0,0,0,0,0.311,0,0,0.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,0,0,0,0,0.021,0,0.001,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",179,8,2005,0,0,0,0,0,0.001,0.028,0,0,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0.001,0,0.028,0,0.028,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",155,9,2006,0,0.001,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.027,0.001,0.027,0,0.684,0,0,0.001,0,0.027,0,0.027,0,0.001,0.027,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0
"GR","10x10",156,9,2006,0,0.057,0,0.002,0,0,0,0,0,0.351,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.002,0,0.057,0,0.057,0,0,0.351,0,0.057,0,0.057,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0
"GR","10x10",157,9,2006,0,0,0,0,0,0,0,0,0,0.617,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.025,0,0.001,0,0,0,0.001,0.025,0,0,0,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",158,9,2006,0,0.032,0,0,0,0.001,0,0,0,0.476,0,0,0,0,0,0,0.032,0,0,0,0.197,0,0,0,0,0,0.032,0,0.001,0,0,0.032,0,0,0,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",159,9,2006,0,0.034,0,0,0,0,0,0,0,0.855,0,0,0,0,0,0,0.034,0,0,0,0.001,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0.001,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.034,0,0,0
"GR","10x10",160,9,2006,0,0.075,0,0,0,0,0.003,0,0,0.075,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0.003,0,0.075,0,0.075,0,0,0.465,0,0,0,0.075,0,0,0,0,0.075,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",161,9,2006,0,0.054,0,0,0,0,0,0,0,0.054,0,0,0,0,0,0,0.054,0,0,0,0,0,0,0,0.054,0,0,0,0.335,0,0,0.335,0,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0
"GR","10x10",162,9,2006,0,0.031,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.001,0,0,0,0.031,0,0,0,0.19,0,0,0,0.19,0,0.001,0.031,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.031,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0
