"site","location","plot","time","year","Achillea millefolium","Agrostis capillaris","Agrostis stolonifera","Alopecurus pratensis","Anagallis arvensis","Apera spica-venti","Arrhenatherum elatius","Atriplex patula","Carduus crispus","Carex acutiformis","Carex flacca","Carex hirta","Carex humilis","Cirsium arvense","Cirsium palustre","Cirsium vulgare","Conyza canadensis","Cornus alba","Cornus sanguinea","Crataegus monogyna","Crepis biennis","Dactylis glomerata","Elaeagnus angustifolia","Elytrigia arenosa","Epilobium angustifolium","Epilobium ciliatum","Epilobium tetragonum","Equisetum arvense","Festuca pratensis","Festuca rubra","Filipendula ulmaria","Fragaria vesca","Galeopsis bifida","Galeopsis tetrahit","Galium aparine","Galium spurium","Geranium dissectum","Geranium molle","Geum urbanum","Holcus lanatus","Holcus mollis","Juncus compressus","Juncus conglomeratus","Juncus effusus","Lapsana communis","Lathyrus linifolius","Lathyrus nissolia","Lathyrus pratensis","Leontodon autumnalis","Lolium perenne","Lotus corniculatus","Medicago lupulina","Myosotis arvensis","Phleum pratense","Plantago lanceolata","Poa nemoralis","Poa pratensis","Poa trivialis","Prunus domestica","Prunus serotina","Quercus robur","Ranunculus repens","Rubus idaeus","Rumex acetosa","Rumex crispus","Rumex obtusifolius","Salix caprea","Sinapis arvensis","Solidago canadensis","Sorbus aucuparia","Stellaria graminea","Stellaria media","Taraxacum laevigatum","Taraxacum officinale","Thlaspi arvense","Trifolium hybridum","Trifolium pratense","Trifolium repens","Tripleurospermum perforatum","Trisetum flavescens","Urtica dioica","Valeriana officinalis","Veronica agrestis","Vicia angustifolia","Vicia cracca","Vicia hirsuta","Vicia sativa","Vicia tetrasperma","Viola arvensis"
"BR","K",20,5,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",21,5,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0.023,0,0,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",22,5,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",23,5,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499,0,0,0,0,0,0,0,0,0,0.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",24,5,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",25,5,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",1,6,1999,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.001,0,0,0.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",2,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,0,0,0,0,0,0,0,0,0,0.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",3,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0,0,0,0,0,0,0,0,0,0.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",4,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0,0,0,0,0,0,0,0,0,0.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",5,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",6,6,1999,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0,0,0,0,0,0,0,0,0,0.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",7,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0,0,0,0,0,0,0,0,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",8,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0,0,0,0,0,0,0,0,0,0.518,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",9,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0,0.001,0,0,0,0,0,0,0,0.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",10,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0.001,0,0,0,0,0,0,0,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",11,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,0,0,0,0,0,0,0,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",12,6,1999,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0,0.001,0,0,0,0,0,0,0,0.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0,0,0,0,0,0,0,0,0,0.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",13,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0,0,0,0,0,0,0,0,0,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
"BR","K",14,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.033,0,0,0,0,0,0,0,0.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",15,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345,0,0,0,0,0,0,0,0,0,0.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,0,0,0,0,0,0,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
"BR","K",16,6,1999,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0.124,0,0.001,0,0,0,0,0,0,0,0.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,0,0,0,0,0,0,0,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",17,6,1999,0.046,0,0.046,0,0,0,0,0,0,0,0,0,0,0.287,0,0,0,0,0,0,0,0,0,0.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",18,6,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.508,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
"BR","K",19,6,1999,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
"BR","K",20,6,1999,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.348,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
"BR","K",21,6,1999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.027,0,0.001,0,0,0,0,0,0,0,0.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
"BR","K",22,6,1999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.154,0,0,0,0,0,0,0,0,0,0.372,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.372,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.001,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",23,6,1999,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.024,0,0,0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",24,6,1999,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",25,6,1999,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0,0,0,0,0,0,0,0,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.231,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
"BR","K",1,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0,0,0,0,0,0,0.026,0,0,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",2,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0,0,0,0,0,0,0,0.527,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",3,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,0,0,0,0,0,0,0.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
"BR","K",4,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0.024,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",5,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",6,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0,0.028,0,0,0,0,0.001,0,0,0.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",7,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0,0,0,0,0,0,0,0,0,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
"BR","K",8,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0
"BR","K",9,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",10,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0
"BR","K",11,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0.033,0,0,0.203,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",12,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",13,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",14,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0,0,0,0,0,0,0,0,0,0.02,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",15,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0,0,0,0,0,0,0,0,0,0.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0
"BR","K",16,7,2000,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.035,0,0,0.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",17,7,2000,0,0.157,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.001,0,0,0.025,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",18,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",19,7,2000,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0.231,0,0,0,0,0,0,0,0,0,0.037,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",20,7,2000,0,0.001,0,0.033,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0
"BR","K",21,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.643,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0
"BR","K",22,7,2000,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",23,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.001,0
"BR","K",24,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,0.505,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0
"BR","K",25,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0.136,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0
"BR","K",1,8,2001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0.001,0,0,0,0,0,0.133,0,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0.021,0.001,0,0,0,0,0,0,0,0,0,0
"BR","K",2,8,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,0,0.169,0,0.409,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.027,0,0,0,0,0,0,0,0,0,0.001,0
"BR","K",3,8,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0.148,0,0,0,0,0,0.148,0,0.359,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",4,8,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,0,0,0,0,0,0.041,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.002,0
"BR","K",5,8,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0
"BR","K",6,8,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.024,0,0.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0
"BR","K",7,8,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,0.026,0,0,0,0,0,0,0,0.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR","K",8,8,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.142,0,0,0,0,0,0.001,0,0.345,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
